2024-03-13 10:10:36,997 - player_recent_game - INFO - Updated lastgame for player: 1630181, Full Name: R.J. Hampton, Last Game Date: 1704412800000
2024-03-13 10:10:37,060 - player_recent_game - INFO - Updated lastgame for player: 203501, Full Name: Tim Hardaway Jr., Last Game Date: 1709942400000
2024-03-13 10:10:37,124 - player_recent_game - INFO - Updated lastgame for player: 201935, Full Name: James Harden, Last Game Date: 1710028800000
2024-03-13 10:10:37,183 - player_recent_game - INFO - Updated lastgame for player: 1630702, Full Name: Jaden Hardy, Last Game Date: 1709942400000
2024-03-13 10:10:37,311 - player_recent_game - INFO - Updated lastgame for player: 1631199, Full Name: Ron Harper Jr., Last Game Date: 1700352000000
2024-03-13 10:10:37,384 - player_recent_game - INFO - Updated lastgame for player: 203914, Full Name: Gary Harris, Last Game Date: 1710028800000
2024-03-13 10:10:37,443 - player_recent_game - INFO - Updated lastgame for player: 203925, Full Name: Joe Harris, Last Game Date: 1707264000000
2024-03-13 10:10:37,509 - player_recent_game - INFO - Updated lastgame for player: 1630284, Full Name: Kevon Harris, Last Game Date: 1707868800000
2024-03-13 10:10:37,579 - player_recent_game - INFO - Updated lastgame for player: 202699, Full Name: Tobias Harris, Last Game Date: 1710028800000
2024-03-13 10:10:37,645 - player_recent_game - INFO - Updated lastgame for player: 1628404, Full Name: Josh Hart, Last Game Date: 1710028800000
2024-03-13 10:10:37,706 - player_recent_game - INFO - Updated lastgame for player: 1628392, Full Name: Isaiah Hartenstein, Last Game Date: 1710028800000
2024-03-13 10:10:37,850 - player_recent_game - INFO - Updated lastgame for player: 1630573, Full Name: Sam Hauser, Last Game Date: 1709942400000
2024-03-13 10:10:37,916 - player_recent_game - INFO - Updated lastgame for player: 1641722, Full Name: Jordan Hawkins, Last Game Date: 1709596800000
2024-03-13 10:10:37,991 - player_recent_game - INFO - Updated lastgame for player: 1629637, Full Name: Jaxson Hayes, Last Game Date: 1710028800000
2024-03-13 10:10:38,066 - player_recent_game - INFO - Updated lastgame for player: 1630165, Full Name: Killian Hayes, Last Game Date: 1707264000000
